record_id,product_id,store_id,supplier_id,transaction_date,expiration_date,units_sold,units_wasted,revenue,waste_cost,profit,base_price,cost_price,selling_price
8588,SEA_SAL_447,STORE_001,SUPPLIER_11,2024-03-13,2024-03-19,384,0,12933.12,0,5571.84,33.68,19.17,33.68
8589,PRO_TOM_999,STORE_050,SUPPLIER_09,2024-10-21,2024-10-25,109,6,323.73,15.84,20.13,3.81,2.64,2.97
8590,PHA_VAC_480,STORE_011,SUPPLIER_17,2024-02-23,2025-11-16,0,423,0,50459.67,-50459.67,230.26,119.29,230.26
8591,REA_WRA_831,STORE_015,SUPPLIER_17,2024-02-28,2024-03-04,289,125,3563.37,1016.25,197.55,12.33,8.13,12.33
8592,MEA_BEE_233,STORE_046,SUPPLIER_10,2024-10-24,2024-10-26,243,68,1071.63,263.16,-131.94,5.65,3.87,4.41
8593,REA_SAL_957,STORE_003,SUPPLIER_08,2024-03-05,2024-03-08,171,0,998.64,0,593.37,5.84,2.37,5.84
8594,BEV_MIL_978,STORE_034,SUPPLIER_09,2024-07-23,2024-08-02,272,0,2428.96,0,1321.92,8.93,4.07,8.93
8595,FRO_FRO_229,STORE_019,SUPPLIER_17,2023-02-24,2023-10-11,0,191,0,1550.92,-1550.92,19.58,8.12,15.86
8596,FRO_ICE_586,STORE_045,SUPPLIER_13,2024-06-04,2024-09-14,231,90,4610.76,747,1946.46,19.96,8.3,19.96
8597,BEV_SMO_975,STORE_042,SUPPLIER_17,2024-03-28,2024-04-10,262,0,1302.14,0,453.26,4.97,3.24,4.97
8598,BEV_MIL_997,STORE_017,SUPPLIER_01,2024-05-02,2024-05-13,430,0,2098.4,0,903,6.18,2.78,4.88
8599,SEA_CRA_526,STORE_009,SUPPLIER_15,2023-03-30,2023-04-03,262,172,2326.56,1467.16,-1375.46,13.45,8.53,8.88
8600,DAI_BUT_447,STORE_011,SUPPLIER_20,2024-05-04,2024-05-18,250,0,2767.5,0,1025,11.07,6.97,11.07
8601,SEA_CRA_282,STORE_033,SUPPLIER_13,2023-11-11,2023-11-12,96,0,769.92,0,-289.92,26.74,11.04,8.02
8602,PHA_EYE_601,STORE_011,SUPPLIER_11,2024-06-07,2026-01-04,0,464,0,104771.2,-104771.2,405.04,225.8,405.04
8603,BEV_SMO_810,STORE_019,SUPPLIER_04,2023-10-31,2023-11-08,220,33,1540,125.07,581.13,7,3.79,7
8604,FRO_ICE_513,STORE_012,SUPPLIER_18,2024-08-06,2025-02-17,258,0,3849.36,0,1586.7,19.89,8.77,14.92
8605,FRO_FRO_440,STORE_028,SUPPLIER_12,2023-12-11,2024-02-26,0,43,0,325.08,-325.08,13.71,7.56,13.71
8606,BAK_PAS_158,STORE_015,SUPPLIER_06,2024-08-31,2024-09-05,308,132,1028.72,252.12,188.32,3.34,1.91,3.34
8607,PRO_LET_993,STORE_003,SUPPLIER_11,2024-10-24,2024-11-06,103,101,581.95,351.48,-127.97,5.65,3.48,5.65
8608,DEL_SAL_656,STORE_033,SUPPLIER_18,2023-08-02,2023-08-06,223,96,1030.26,243.84,220,4.62,2.54,4.62
8609,MEA_LAM_391,STORE_033,SUPPLIER_14,2023-06-27,2023-07-05,351,0,6135.48,0,2309.58,17.48,10.9,17.48
8610,FRO_FRO_784,STORE_042,SUPPLIER_12,2024-04-30,2024-07-22,313,135,5590.18,1054.35,2091.3,17.86,7.81,17.86
8611,DAI_CRE_567,STORE_025,SUPPLIER_04,2024-12-17,2024-12-29,409,0,3595.11,0,1353.79,11.57,5.48,8.79
8612,REA_SAL_380,STORE_003,SUPPLIER_02,2024-04-26,2024-04-28,286,0,634.92,0,-1035.32,8.86,5.84,2.22
8613,DEL_DIP_157,STORE_003,SUPPLIER_07,2023-01-10,2023-01-21,408,0,1676.88,0,754.8,4.11,2.26,4.11
8614,REA_SOU_414,STORE_018,SUPPLIER_17,2023-09-02,2023-09-06,229,0,2333.51,0,1174.77,10.19,5.06,10.19
8615,DEL_HUM_622,STORE_019,SUPPLIER_01,2024-04-29,2024-05-10,147,64,2440.2,506.88,769.08,16.6,7.92,16.6
8616,REA_FRE_354,STORE_013,SUPPLIER_16,2024-07-09,2024-07-12,16,8,83.36,23.2,13.76,5.21,2.9,5.21
8617,PRO_GRA_774,STORE_018,SUPPLIER_03,2023-07-14,2023-07-18,145,63,258.1,49.77,93.78,1.78,0.79,1.78
8618,DAI_BUT_809,STORE_034,SUPPLIER_06,2023-02-14,2023-03-09,176,76,1987.04,530.48,228.08,11.29,6.98,11.29
8619,REA_WRA_529,STORE_002,SUPPLIER_11,2023-10-07,2023-10-10,309,161,2839.71,1688.89,-2090.59,16.41,10.49,9.19
8620,SEA_SAL_452,STORE_035,SUPPLIER_02,2023-02-03,2023-02-10,39,3,1584.57,83.76,411.93,40.63,27.92,40.63
8621,PHA_BIO_255,STORE_026,SUPPLIER_06,2024-03-04,2024-03-27,324,0,14635.08,0,8262,45.17,19.67,45.17
8622,REA_SAN_910,STORE_001,SUPPLIER_20,2024-01-28,2024-02-01,167,0,681.36,0,297.26,5.52,2.3,4.08
8623,SEA_SHR_253,STORE_027,SUPPLIER_08,2024-02-23,2024-02-28,168,0,5720.4,0,2832.48,34.05,17.19,34.05
8624,DEL_HAM_749,STORE_046,SUPPLIER_16,2024-10-02,2024-10-09,85,0,1044.65,0,534.65,12.29,6,12.29
8625,DEL_HUM_244,STORE_005,SUPPLIER_08,2023-05-09,2023-05-12,287,124,3659.25,1029.2,247.95,12.75,8.3,12.75
8626,SEA_SAL_583,STORE_022,SUPPLIER_19,2024-02-28,2024-03-03,485,0,7760,0,3807.25,16,8.15,16
8627,MEA_GRO_621,STORE_008,SUPPLIER_11,2023-07-27,2023-08-06,166,0,2337.28,0,833.32,14.08,9.06,14.08
8628,BAK_BRE_754,STORE_008,SUPPLIER_10,2024-03-07,2024-03-12,257,16,2852.7,109.76,979.92,11.1,6.86,11.1
8629,BAK_BAG_770,STORE_018,SUPPLIER_16,2024-06-13,2024-06-18,268,127,2369.12,697.23,200.57,10.4,5.49,8.84
8630,REA_FRE_328,STORE_044,SUPPLIER_11,2024-03-07,2024-03-07,247,107,1220.18,736.16,-1215.34,9.88,6.88,4.94
8631,FRO_FRO_966,STORE_024,SUPPLIER_11,2023-03-07,2023-09-01,335,0,4870.9,0,1581.2,14.54,9.82,14.54
8632,BAK_CAK_995,STORE_019,SUPPLIER_01,2024-04-11,2024-04-13,70,37,923.3,266.4,152.9,13.19,7.2,13.19
8633,PRO_APP_442,STORE_041,SUPPLIER_06,2024-08-22,2024-08-27,34,15,121.04,37.05,0.01,4.69,2.47,3.56
8634,PRO_LET_880,STORE_040,SUPPLIER_11,2024-06-18,2024-07-06,225,0,744.75,0,438.75,3.31,1.36,3.31
8635,DAI_MIL_537,STORE_037,SUPPLIER_10,2023-03-30,2023-04-20,97,40,844.87,231.2,53.01,11.46,5.78,8.71
8636,DEL_TUR_992,STORE_001,SUPPLIER_20,2024-01-05,2024-01-10,372,0,3054.12,0,1807.92,8.21,3.35,8.21
8637,FRO_FRO_738,STORE_021,SUPPLIER_09,2024-08-22,2025-04-24,0,16,0,124.16,-124.16,19.35,7.76,19.35
8638,REA_SOU_424,STORE_042,SUPPLIER_17,2024-07-27,2024-08-01,181,0,1234.42,0,698.66,6.82,2.96,6.82
8639,BAK_DON_930,STORE_047,SUPPLIER_14,2024-08-16,2024-08-21,91,39,405.86,70.2,171.86,4.46,1.8,4.46
8640,REA_FRE_811,STORE_043,SUPPLIER_11,2024-05-05,2024-05-09,249,17,918.81,62.05,-52.09,6.48,3.65,3.69
8641,PRO_TOM_674,STORE_016,SUPPLIER_10,2024-10-09,2024-10-25,13,14,87.36,65.38,-38.73,6.72,4.67,6.72
8642,SEA_TIL_497,STORE_048,SUPPLIER_14,2023-08-19,2023-08-23,74,86,952.38,747.34,-438.02,18.65,8.69,12.87
8643,BAK_CRO_733,STORE_029,SUPPLIER_11,2024-10-24,2024-10-29,100,7,1322,45.08,632.92,13.22,6.44,13.22
8644,PHA_EYE_982,STORE_042,SUPPLIER_09,2023-06-24,2023-11-30,18,9,432.18,116.37,83.07,29.64,12.93,24.01
8645,PHA_BIO_679,STORE_014,SUPPLIER_17,2023-11-25,2025-02-15,86,0,7304.84,0,3293.8,84.94,46.64,84.94
8646,PHA_VAC_551,STORE_029,SUPPLIER_13,2023-12-28,2025-05-03,0,304,0,33835.2,-33835.2,269.35,111.3,269.35
8647,PHA_INS_146,STORE_015,SUPPLIER_04,2023-12-31,2024-04-19,90,0,14742,0,6269.4,163.8,94.14,163.8
8648,REA_SOU_324,STORE_048,SUPPLIER_07,2023-07-28,2023-08-01,96,0,811.2,0,363.84,8.45,4.66,8.45
8649,PRO_APP_905,STORE_034,SUPPLIER_11,2023-09-12,2023-09-26,467,0,2914.08,0,1307.6,6.24,3.44,6.24
8650,REA_SOU_175,STORE_032,SUPPLIER_12,2023-04-19,2023-04-21,421,47,4997.27,299.86,2011.43,11.87,6.38,11.87
8651,PHA_PRO_658,STORE_004,SUPPLIER_15,2024-06-22,2024-08-10,180,0,29025,0,16576.2,161.25,69.16,161.25
8652,SEA_TUN_573,STORE_029,SUPPLIER_03,2023-03-18,2023-03-22,20,9,531.4,138.6,84.8,37.96,15.4,26.57
8653,DAI_SOU_303,STORE_022,SUPPLIER_05,2023-01-02,2023-01-08,60,0,634.8,0,290.4,10.58,5.74,10.58
8654,BEV_SMO_642,STORE_018,SUPPLIER_20,2024-02-07,2024-02-20,171,91,760.95,263.9,1.15,4.45,2.9,4.45
8655,PHA_VAC_534,STORE_010,SUPPLIER_20,2023-02-08,2025-01-17,0,368,0,58942.56,-58942.56,260.03,160.17,260.03
8656,DEL_DIP_467,STORE_019,SUPPLIER_13,2024-07-11,2024-07-16,345,41,4419.45,283.31,1752.19,12.81,6.91,12.81
8657,SEA_TIL_976,STORE_036,SUPPLIER_19,2024-04-25,2024-04-27,263,0,3240.16,0,1443.87,12.32,6.83,12.32
8658,SEA_SAL_596,STORE_026,SUPPLIER_01,2024-11-21,2024-11-24,310,134,7452.4,1656.24,1964.56,24.04,12.36,24.04
8659,PHA_EYE_869,STORE_032,SUPPLIER_19,2023-10-07,2024-05-12,168,73,25969.44,5334.11,8359.57,154.58,73.07,154.58
8660,PRO_TOM_237,STORE_012,SUPPLIER_09,2023-05-14,2023-05-16,247,0,1086.8,0,-12.35,7.86,4.45,4.4
8661,SEA_COD_391,STORE_025,SUPPLIER_19,2023-08-11,2023-08-14,75,0,1186.5,0,429,15.82,10.1,15.82
8662,PHA_PRO_861,STORE_009,SUPPLIER_02,2023-09-29,2024-05-30,0,93,0,22433.46,-22433.46,483.2,241.22,483.2
8663,BAK_BRE_935,STORE_003,SUPPLIER_18,2024-08-20,2024-08-21,497,0,2380.63,0,-725.62,10.2,6.25,4.79
8664,BAK_CAK_158,STORE_024,SUPPLIER_01,2023-07-20,2023-07-25,290,53,2873.9,349.27,613.53,9.91,6.59,9.91
8665,FRO_FRO_276,STORE_005,SUPPLIER_16,2023-12-18,2024-04-11,0,140,0,709.8,-709.8,9.94,5.07,9.94
8666,MEA_TUR_657,STORE_044,SUPPLIER_17,2024-10-28,2024-11-02,44,0,617.32,0,360.36,14.03,5.84,14.03
8667,PRO_APP_868,STORE_039,SUPPLIER_19,2024-10-28,2024-11-02,89,0,340.87,0,140.62,4.98,2.25,3.83
8668,PRO_BER_797,STORE_018,SUPPLIER_10,2024-05-31,2024-06-12,497,0,1277.29,0,164.01,3.3,2.24,2.57
8669,SEA_SHR_578,STORE_043,SUPPLIER_01,2024-03-06,2024-03-11,368,58,16081.6,1650.68,3957.64,43.7,28.46,43.7
8670,PHA_PRO_539,STORE_019,SUPPLIER_10,2023-01-08,2024-01-27,0,11,0,1588.07,-1588.07,329.55,144.37,329.55
8671,BEV_FRE_605,STORE_042,SUPPLIER_12,2024-05-15,2024-05-24,378,0,2797.2,0,1164.24,7.4,4.32,7.4
8672,PRO_TOM_190,STORE_038,SUPPLIER_17,2023-06-29,2023-07-15,388,0,1245.48,0,713.92,3.21,1.37,3.21
8673,FRO_PIZ_455,STORE_005,SUPPLIER_04,2023-10-03,2024-01-24,0,81,0,601.83,-601.83,14.48,7.43,14.48
8674,DEL_PRE_377,STORE_026,SUPPLIER_13,2024-06-09,2024-06-19,376,0,5218.88,0,2654.56,13.88,6.82,13.88
8675,DEL_SAL_124,STORE_043,SUPPLIER_03,2024-01-07,2024-01-15,61,14,576.45,78.68,154.95,11.96,5.62,9.45
8676,DEL_SAL_613,STORE_043,SUPPLIER_01,2023-05-25,2023-06-05,275,119,4743.75,1046.01,1280.49,17.25,8.79,17.25
8677,MEA_BEE_469,STORE_045,SUPPLIER_12,2023-11-10,2023-11-16,249,112,5532.78,1664.32,168.32,22.22,14.86,22.22
8678,BAK_MUF_976,STORE_011,SUPPLIER_11,2024-01-15,2024-01-17,60,27,127.2,71.01,-101.61,5.9,2.63,2.12
8679,PHA_EYE_123,STORE_027,SUPPLIER_01,2024-10-31,2025-07-02,0,389,0,20620.89,-20620.89,97.45,53.01,97.45
8680,BAK_DON_674,STORE_039,SUPPLIER_14,2023-01-25,2023-01-28,205,88,1418.6,639.76,-711.51,10.99,7.27,6.92
8681,BEV_SMO_312,STORE_007,SUPPLIER_17,2023-12-19,2023-12-31,334,118,2140.94,405.92,586.06,6.41,3.44,6.41
8682,MEA_BEE_153,STORE_013,SUPPLIER_02,2024-12-01,2024-12-08,345,148,2853.15,679.32,590.28,8.27,4.59,8.27
8683,FRO_FRO_992,STORE_024,SUPPLIER_18,2024-10-21,2025-05-14,235,71,1229.05,241.4,188.65,5.23,3.4,5.23
8684,PHA_ANT_938,STORE_043,SUPPLIER_15,2024-04-20,2026-01-16,149,65,13670.75,2860.65,4252.61,91.75,44.01,91.75
8685,PHA_EYE_268,STORE_046,SUPPLIER_12,2024-10-13,2025-05-01,43,19,7837.18,2080.69,1047.56,182.26,109.51,182.26
8686,DAI_SOU_785,STORE_026,SUPPLIER_14,2024-08-21,2024-08-31,426,0,2717.88,0,1588.98,6.38,2.65,6.38
8687,PHA_INS_366,STORE_034,SUPPLIER_03,2024-07-09,2026-06-17,75,0,7403.25,0,3366,98.71,53.83,98.71
8688,BEV_KOM_540,STORE_049,SUPPLIER_04,2023-01-15,2023-01-23,334,144,905.14,207.36,216.82,2.71,1.44,2.71
8689,FRO_ICE_746,STORE_047,SUPPLIER_17,2023-05-04,2023-08-04,243,0,2012.04,0,984.15,8.28,4.23,8.28
8690,REA_FRE_296,STORE_010,SUPPLIER_09,2024-09-09,2024-09-11,164,97,861,324.95,-13.35,5.25,3.35,5.25
8691,FRO_FRO_696,STORE_028,SUPPLIER_03,2024-02-12,2024-07-29,23,0,396.75,0,164.91,17.25,10.08,17.25
8692,MEA_POR_427,STORE_030,SUPPLIER_07,2023-06-22,2023-07-02,354,0,7002.12,0,3624.96,19.78,9.54,19.78
8693,MEA_SAU_998,STORE_029,SUPPLIER_11,2023-03-13,2023-03-17,47,0,241.58,0,103.87,5.14,2.93,5.14
8694,DAI_COT_520,STORE_022,SUPPLIER_12,2023-04-18,2023-05-07,260,0,2249,0,930.8,8.65,5.07,8.65
8695,MEA_LAM_588,STORE_028,SUPPLIER_13,2024-03-28,2024-04-02,416,0,10212.8,0,5944.64,24.55,10.26,24.55
8696,MEA_SAU_498,STORE_022,SUPPLIER_07,2023-07-02,2023-07-08,242,0,5851.56,0,2879.8,24.18,12.28,24.18
8697,REA_WRA_242,STORE_032,SUPPLIER_05,2024-06-30,2024-07-01,427,0,3915.59,0,1942.85,9.17,4.62,9.17
8698,FRO_PIZ_501,STORE_032,SUPPLIER_11,2024-07-01,2025-05-19,0,484,0,1016.4,-1016.4,4.28,2.1,4.28
8699,MEA_SAU_789,STORE_002,SUPPLIER_08,2023-02-17,2023-02-21,217,0,2245.95,0,889.7,12.94,6.25,10.35
8700,DEL_DIP_587,STORE_024,SUPPLIER_05,2024-02-12,2024-02-16,261,98,2774.43,682.08,275.79,15.4,6.96,10.63
8701,BEV_KOM_417,STORE_031,SUPPLIER_16,2023-07-21,2023-08-05,68,2,437.92,7.8,164.92,6.44,3.9,6.44
8702,DEL_TUR_541,STORE_019,SUPPLIER_18,2024-11-03,2024-11-05,120,0,518.4,0,-174,9.39,5.77,4.32
8703,DEL_HUM_634,STORE_047,SUPPLIER_18,2023-07-12,2023-07-21,45,22,656.1,171.38,134.17,14.58,7.79,14.58
8704,FRO_FRO_430,STORE_020,SUPPLIER_09,2024-08-07,2024-10-29,0,125,0,791.25,-791.25,9.64,6.33,9.64
8705,SEA_LOB_300,STORE_041,SUPPLIER_17,2023-05-07,2023-05-09,299,0,6051.76,0,-2918.24,44.97,30,20.24
8706,MEA_SAU_361,STORE_009,SUPPLIER_11,2023-06-12,2023-06-20,275,137,4155.25,891.87,1473.13,15.11,6.51,15.11
8707,REA_WRA_428,STORE_031,SUPPLIER_07,2023-11-03,2023-11-06,122,20,962.58,99.8,254,10.96,4.99,7.89
8708,MEA_LAM_619,STORE_045,SUPPLIER_09,2024-08-23,2024-08-27,232,225,1939.52,819,276.04,8.36,3.64,8.36
8709,DEL_HAM_396,STORE_001,SUPPLIER_13,2024-06-21,2024-07-03,313,135,1339.64,315.9,291.32,4.28,2.34,4.28
8710,PHA_BIO_606,STORE_002,SUPPLIER_17,2024-02-13,2024-07-04,493,0,246243.64,0,106409.12,499.48,283.64,499.48
8711,PRO_AVO_153,STORE_031,SUPPLIER_07,2023-02-01,2023-02-20,295,0,772.9,0,389.4,2.62,1.3,2.62
8712,REA_SAL_966,STORE_010,SUPPLIER_13,2023-11-21,2023-11-25,287,0,3963.47,0,2189.81,13.81,6.18,13.81
8713,SEA_TUN_601,STORE_032,SUPPLIER_08,2023-03-19,2023-03-22,178,0,6189.06,0,1943.76,34.77,23.85,34.77
8714,PRO_GRA_515,STORE_050,SUPPLIER_13,2023-08-21,2023-09-03,195,16,1090.05,36.96,602.64,5.59,2.31,5.59
8715,MEA_SAU_976,STORE_040,SUPPLIER_14,2024-06-23,2024-06-30,309,0,4854.39,0,2679.03,15.71,7.04,15.71
8716,PHA_BIO_292,STORE_005,SUPPLIER_19,2023-08-01,2024-05-29,203,87,27813.03,6693.78,5500.43,177.94,76.94,137.01
8717,PRO_LET_152,STORE_041,SUPPLIER_12,2024-12-09,2024-12-18,174,0,481.98,0,179.22,3.65,1.74,2.77
8718,PHA_EYE_513,STORE_032,SUPPLIER_10,2024-07-15,2025-10-06,289,0,64996.1,0,18805.23,267.74,159.83,224.9
8719,BEV_KOM_759,STORE_044,SUPPLIER_07,2024-07-03,2024-07-30,289,0,2881.33,0,1644.41,9.97,4.28,9.97
8720,PRO_AVO_733,STORE_021,SUPPLIER_16,2023-01-19,2023-01-26,62,27,136.4,42.66,-4.22,2.68,1.58,2.2
8721,DAI_CRE_314,STORE_047,SUPPLIER_13,2024-12-19,2025-01-06,250,0,1692.5,0,692.5,9.03,4,6.77
8722,REA_SUS_583,STORE_001,SUPPLIER_19,2023-08-27,2023-08-28,455,0,2315.95,0,4.55,11.57,5.08,5.09
8723,BAK_CRO_950,STORE_005,SUPPLIER_07,2023-04-25,2023-04-30,202,93,1060.5,340.38,-19.2,5.25,3.66,5.25
8724,PHA_BIO_934,STORE_004,SUPPLIER_04,2024-01-14,2025-01-03,223,96,37093.82,11736.96,-1907.12,195.7,122.26,166.34
8725,FRO_FRO_210,STORE_011,SUPPLIER_14,2024-08-05,2025-03-21,14,0,202.3,0,69.72,14.45,9.47,14.45
8726,SEA_LOB_955,STORE_014,SUPPLIER_05,2024-02-21,2024-02-26,433,0,13756.41,0,6425.72,31.77,16.93,31.77
8727,PRO_BER_863,STORE_025,SUPPLIER_06,2024-08-01,2024-08-14,67,47,337.01,135.36,8.69,5.03,2.88,5.03
8728,BEV_KOM_168,STORE_047,SUPPLIER_19,2023-06-12,2023-07-03,236,0,2218.4,0,1283.84,9.4,3.96,9.4
8729,DEL_DIP_922,STORE_049,SUPPLIER_11,2024-01-23,2024-02-01,76,0,353.4,0,155.8,4.65,2.6,4.65
8730,DAI_SOU_832,STORE_044,SUPPLIER_08,2023-10-08,2023-10-23,108,36,239.76,46.08,55.44,2.22,1.28,2.22
8731,REA_FRE_128,STORE_018,SUPPLIER_04,2024-04-02,2024-04-05,338,0,2038.14,0,-1781.26,16.29,11.3,6.03
8732,PRO_BAN_529,STORE_031,SUPPLIER_03,2024-04-23,2024-04-30,65,0,431.6,0,182.65,6.64,3.83,6.64
8733,BAK_BAG_595,STORE_048,SUPPLIER_05,2023-08-17,2023-08-23,79,19,638.32,104.5,99.32,8.08,5.5,8.08
8734,DAI_CRE_684,STORE_040,SUPPLIER_01,2024-01-13,2024-02-04,474,0,4062.18,0,1995.54,8.57,4.36,8.57
8735,MEA_LAM_961,STORE_009,SUPPLIER_01,2023-10-18,2023-10-26,163,61,4058.7,852.17,929.42,24.9,13.97,24.9
8736,BEV_SMO_519,STORE_039,SUPPLIER_09,2023-10-09,2023-10-19,35,102,87.85,130.56,-87.51,2.51,1.28,2.51
8737,DEL_HUM_633,STORE_009,SUPPLIER_19,2023-07-07,2023-07-20,211,0,2713.46,0,1571.95,12.86,5.41,12.86
8738,FRO_FRO_208,STORE_017,SUPPLIER_16,2024-01-07,2024-03-13,242,155,2035.22,1195.05,-1025.65,11.06,7.71,8.41
8739,SEA_SHR_786,STORE_026,SUPPLIER_14,2023-10-16,2023-10-18,308,38,2784.32,411.16,-959.4,18.45,10.82,9.04
8740,BAK_BAG_541,STORE_014,SUPPLIER_08,2023-12-10,2023-12-17,268,0,1784.88,0,927.28,6.66,3.2,6.66
8741,DAI_COT_955,STORE_009,SUPPLIER_15,2023-04-15,2023-04-25,29,0,288.55,0,138.04,9.95,5.19,9.95
8742,REA_WRA_134,STORE_024,SUPPLIER_17,2023-09-10,2023-09-10,287,123,1466.57,677.73,-792.53,9.46,5.51,5.11
8743,PRO_GRA_869,STORE_009,SUPPLIER_06,2024-12-14,2024-12-29,321,0,1643.52,0,510.39,5.12,3.53,5.12
8744,BAK_BAG_749,STORE_025,SUPPLIER_08,2023-12-11,2023-12-17,455,0,3608.15,0,1346.8,10.43,4.97,7.93
8745,PRO_BER_695,STORE_016,SUPPLIER_14,2024-05-24,2024-05-29,70,0,131.6,0,58.8,2.54,1.04,1.88
8746,REA_SAL_934,STORE_026,SUPPLIER_04,2024-03-31,2024-04-04,318,137,4127.64,1160.39,273.79,12.98,8.47,12.98
8747,PHA_BIO_148,STORE_030,SUPPLIER_03,2024-10-18,2025-01-03,143,166,30682.08,18356.28,-3487.14,214.56,110.58,214.56
8748,REA_SAL_373,STORE_022,SUPPLIER_11,2024-10-27,2024-10-28,94,0,383.52,0,-205.86,9.96,6.27,4.08
8749,BAK_PAS_561,STORE_041,SUPPLIER_15,2023-10-08,2023-10-11,272,0,3647.52,0,1177.76,13.41,9.08,13.41
8750,BAK_PAS_748,STORE_043,SUPPLIER_03,2024-04-18,2024-04-19,290,170,1305,499.8,-47.4,4.5,2.94,4.5
8751,FRO_FRO_670,STORE_049,SUPPLIER_04,2024-03-04,2024-09-10,0,151,0,578.33,-578.33,8.22,3.83,8.22
8752,PHA_EYE_336,STORE_021,SUPPLIER_20,2024-01-20,2024-04-15,190,82,89666.7,25728.32,4323.98,471.93,313.76,471.93
8753,BEV_FRE_160,STORE_034,SUPPLIER_18,2023-06-09,2023-06-27,453,0,4271.79,0,1848.24,9.43,5.35,9.43
8754,FRO_PIZ_271,STORE_017,SUPPLIER_10,2023-11-30,2024-05-20,385,20,1967.35,67.6,598.45,5.11,3.38,5.11
8755,MEA_BEE_275,STORE_015,SUPPLIER_19,2023-06-28,2023-07-01,299,34,2299.31,136.68,960.65,7.69,4.02,7.69
8756,REA_SAL_252,STORE_030,SUPPLIER_01,2024-06-24,2024-06-29,230,99,2120.6,839.52,-669.32,14.64,8.48,9.22
8757,BEV_SMO_528,STORE_037,SUPPLIER_07,2023-09-08,2023-09-21,471,0,4389.72,0,2340.87,9.32,4.35,9.32
8758,DAI_SOU_112,STORE_011,SUPPLIER_18,2023-06-06,2023-07-03,82,0,733.9,0,404.26,8.95,4.02,8.95
8759,BAK_BRE_141,STORE_018,SUPPLIER_04,2024-02-03,2024-02-06,280,0,2318.4,0,1178.8,8.28,4.07,8.28
8760,FRO_PIZ_122,STORE_033,SUPPLIER_06,2024-02-15,2024-06-26,138,183,1105.38,889.38,-454.68,8.01,4.86,8.01
8761,DAI_COT_984,STORE_048,SUPPLIER_06,2023-06-23,2023-07-16,320,0,2124.8,0,902.4,6.64,3.82,6.64
8762,REA_SAN_947,STORE_044,SUPPLIER_18,2023-10-02,2023-10-05,476,0,3531.92,0,1232.84,7.42,4.83,7.42
8763,SEA_TIL_884,STORE_009,SUPPLIER_15,2024-03-19,2024-03-24,197,129,5592.83,2365.86,-386.01,28.39,18.34,28.39
8764,BEV_SMO_985,STORE_034,SUPPLIER_07,2023-12-06,2023-12-15,171,0,1297.89,0,588.24,7.59,4.15,7.59
8765,PRO_APP_372,STORE_025,SUPPLIER_18,2023-02-23,2023-02-28,256,221,624.64,371.28,-176.72,2.87,1.68,2.44
8766,PHA_ANT_526,STORE_042,SUPPLIER_01,2023-10-27,2024-05-29,157,342,33676.5,49959.36,-39217.42,214.5,146.08,214.5
8767,REA_SAL_220,STORE_049,SUPPLIER_18,2023-05-30,2023-06-02,168,72,1029.84,540,-770.16,16.56,7.5,6.13
8768,REA_SAN_499,STORE_022,SUPPLIER_15,2024-10-07,2024-10-09,293,96,829.19,467.52,-1065.24,8.09,4.87,2.83
8769,DEL_SAL_220,STORE_028,SUPPLIER_13,2023-08-11,2023-08-16,63,40,765.45,288.4,22.82,17.11,7.21,12.15
8770,DEL_TUR_328,STORE_005,SUPPLIER_20,2023-02-02,2023-02-11,331,61,3362.96,379.42,924.72,13.37,6.22,10.16
8771,PRO_AVO_751,STORE_010,SUPPLIER_01,2023-09-26,2023-10-06,122,31,336.72,54.25,68.97,2.76,1.75,2.76
8772,SEA_LOB_160,STORE_044,SUPPLIER_16,2023-12-29,2023-12-31,271,0,1970.17,0,-520.32,15.46,9.19,7.27
8773,REA_SAN_760,STORE_016,SUPPLIER_04,2024-04-07,2024-04-11,187,66,2472.14,492.36,584.76,13.22,7.46,13.22
8774,FRO_ICE_775,STORE_046,SUPPLIER_02,2024-11-10,2025-05-25,97,0,425.83,0,129.98,4.39,3.05,4.39
8775,SEA_SAL_823,STORE_050,SUPPLIER_15,2023-06-12,2023-06-18,224,0,5333.44,0,1688.96,28.69,16.27,23.81
8776,REA_SUS_205,STORE_021,SUPPLIER_16,2023-06-10,2023-06-14,107,0,574.59,0,316.72,5.37,2.41,5.37
8777,DAI_SOU_796,STORE_004,SUPPLIER_02,2023-08-27,2023-09-15,280,30,582.4,25.8,315.8,2.08,0.86,2.08
8778,DAI_SOU_191,STORE_004,SUPPLIER_02,2023-04-23,2023-04-27,207,89,1587.69,308.83,560.57,7.67,3.47,7.67
8779,SEA_SAL_891,STORE_033,SUPPLIER_04,2023-01-04,2023-01-06,44,19,752.84,258.21,-103.33,20.37,13.59,17.11
8780,BEV_MIL_694,STORE_019,SUPPLIER_02,2023-06-14,2023-07-02,331,142,2777.09,788.1,151.94,8.39,5.55,8.39
8781,FRO_ICE_853,STORE_023,SUPPLIER_12,2023-10-16,2024-01-17,0,256,0,1180.16,-1180.16,9.89,4.61,9.89
8782,DAI_CRE_589,STORE_043,SUPPLIER_10,2024-08-18,2024-08-24,481,0,1726.79,0,548.34,3.59,2.45,3.59
8783,DAI_YOG_662,STORE_046,SUPPLIER_17,2024-11-08,2024-11-18,149,52,636.23,93.08,276.44,4.27,1.79,4.27
