full_date,date_key,day_of_week,is_weekend,month,day,year,quarter,week_of_year
2023-08-26,20230826,5,1,8,26,2023,3,34
2023-07-08,20230708,5,1,7,8,2023,3,27
2024-05-01,20240501,2,0,5,1,2024,2,18
2023-04-09,20230409,6,1,4,9,2023,2,15
2023-05-07,20230507,6,1,5,7,2023,2,19
2023-06-21,20230621,2,0,6,21,2023,2,25
2024-01-24,20240124,2,0,1,24,2024,1,4
2023-09-24,20230924,6,1,9,24,2023,3,39
2023-05-23,20230523,1,0,5,23,2023,2,21
2023-10-20,20231020,4,0,10,20,2023,4,42
2024-11-16,20241116,5,1,11,16,2024,4,46
2024-11-26,20241126,1,0,11,26,2024,4,48
2023-06-29,20230629,3,0,6,29,2023,2,26
2024-11-25,20241125,0,0,11,25,2024,4,48
2023-02-16,20230216,3,0,2,16,2023,1,7
2023-12-15,20231215,4,0,12,15,2023,4,50
2023-07-31,20230731,0,0,7,31,2023,3,31
2023-01-23,20230123,0,0,1,23,2023,1,4
2023-03-28,20230328,1,0,3,28,2023,1,13
2024-02-22,20240222,3,0,2,22,2024,1,8
2024-12-07,20241207,5,1,12,7,2024,4,49
2023-01-26,20230126,3,0,1,26,2023,1,4
2024-05-02,20240502,3,0,5,2,2024,2,18
2024-07-25,20240725,3,0,7,25,2024,3,30
2024-08-23,20240823,4,0,8,23,2024,3,34
2023-06-02,20230602,4,0,6,2,2023,2,22
2023-01-23,20230123,0,0,1,23,2023,1,4
2024-12-22,20241222,6,1,12,22,2024,4,52
2023-11-15,20231115,2,0,11,15,2023,4,46
2023-11-01,20231101,2,0,11,1,2023,4,44
2024-07-31,20240731,2,0,7,31,2024,3,31
2023-09-25,20230925,0,0,9,25,2023,3,39
2024-11-24,20241124,6,1,11,24,2024,4,48
2024-04-17,20240417,2,0,4,17,2024,2,16
2023-03-05,20230305,6,1,3,5,2023,1,10
2024-06-16,20240616,6,1,6,16,2024,2,25
2024-10-01,20241001,1,0,10,1,2024,4,40
2023-04-09,20230409,6,1,4,9,2023,2,15
2023-02-25,20230225,5,1,2,25,2023,1,8
2023-05-21,20230521,6,1,5,21,2023,2,21
2023-12-02,20231202,5,1,12,2,2023,4,48
2024-04-23,20240423,1,0,4,23,2024,2,17
2023-03-09,20230309,3,0,3,9,2023,1,10
2024-08-10,20240810,5,1,8,10,2024,3,32
2024-04-22,20240422,0,0,4,22,2024,2,17
2023-08-25,20230825,4,0,8,25,2023,3,34
2023-06-20,20230620,1,0,6,20,2023,2,25
2023-10-30,20231030,0,0,10,30,2023,4,44
2024-12-10,20241210,1,0,12,10,2024,4,50
2023-09-18,20230918,0,0,9,18,2023,3,38
2024-06-27,20240627,3,0,6,27,2024,2,26
2024-02-01,20240201,3,0,2,1,2024,1,5
2024-05-07,20240507,1,0,5,7,2024,2,19
2023-01-01,20230101,6,1,1,1,2023,1,1
2023-04-04,20230404,1,0,4,4,2023,2,14
2023-05-14,20230514,6,1,5,14,2023,2,20
2023-08-15,20230815,1,0,8,15,2023,3,33
2023-03-22,20230322,2,0,3,22,2023,1,12
2024-09-02,20240902,0,0,9,2,2024,3,36
2023-09-24,20230924,6,1,9,24,2023,3,39
2024-12-13,20241213,4,0,12,13,2024,4,50
2023-01-13,20230113,4,0,1,13,2023,1,2
2023-07-29,20230729,5,1,7,29,2023,3,30
2024-01-29,20240129,0,0,1,29,2024,1,5
2024-09-15,20240915,6,1,9,15,2024,3,38
2024-06-13,20240613,3,0,6,13,2024,2,24
2023-03-23,20230323,3,0,3,23,2023,1,12
2023-05-14,20230514,6,1,5,14,2023,2,20
2024-07-10,20240710,2,0,7,10,2024,3,28
2023-09-08,20230908,4,0,9,8,2023,3,36
2024-06-02,20240602,6,1,6,2,2024,2,23
2023-01-04,20230104,2,0,1,4,2023,1,1
2024-08-01,20240801,3,0,8,1,2024,3,31
2023-11-06,20231106,0,0,11,6,2023,4,45
2024-02-15,20240215,3,0,2,15,2024,1,7
2023-09-17,20230917,6,1,9,17,2023,3,38
2023-05-30,20230530,1,0,5,30,2023,2,22
2023-11-13,20231113,0,0,11,13,2023,4,46
2024-09-07,20240907,5,1,9,7,2024,3,36
2023-12-30,20231230,5,1,12,30,2023,4,52
2023-06-11,20230611,6,1,6,11,2023,2,24
2024-04-01,20240401,0,0,4,1,2024,2,14
2024-10-03,20241003,3,0,10,3,2024,4,40
2023-05-10,20230510,2,0,5,10,2023,2,19
2024-05-17,20240517,4,0,5,17,2024,2,20
2024-05-31,20240531,4,0,5,31,2024,2,22
2023-10-17,20231017,1,0,10,17,2023,4,42
2023-09-22,20230922,4,0,9,22,2023,3,38
2023-09-02,20230902,5,1,9,2,2023,3,35
2023-06-15,20230615,3,0,6,15,2023,2,24
2024-11-17,20241117,6,1,11,17,2024,4,47
2024-12-13,20241213,4,0,12,13,2024,4,50
2024-08-29,20240829,3,0,8,29,2024,3,35
2024-12-18,20241218,2,0,12,18,2024,4,51
2024-06-01,20240601,5,1,6,1,2024,2,22
2023-08-23,20230823,2,0,8,23,2023,3,34
2023-10-29,20231029,6,1,10,29,2023,4,44
2023-01-01,20230101,6,1,1,1,2023,1,1
2023-02-04,20230204,5,1,2,4,2023,1,5
2024-06-13,20240613,3,0,6,13,2024,2,24
2023-03-08,20230308,2,0,3,8,2023,1,10
2023-03-03,20230303,4,0,3,3,2023,1,9
2024-02-19,20240219,0,0,2,19,2024,1,8
2023-01-28,20230128,5,1,1,28,2023,1,4
2023-07-31,20230731,0,0,7,31,2023,3,31
2023-03-27,20230327,0,0,3,27,2023,1,13
2024-03-01,20240301,4,0,3,1,2024,1,9
2024-12-31,20241231,1,0,12,31,2024,4,53
2023-12-08,20231208,4,0,12,8,2023,4,49
2023-09-13,20230913,2,0,9,13,2023,3,37
2024-10-27,20241027,6,1,10,27,2024,4,44
2024-03-17,20240317,6,1,3,17,2024,1,12
2024-10-08,20241008,1,0,10,8,2024,4,41
2024-07-10,20240710,2,0,7,10,2024,3,28
2023-09-18,20230918,0,0,9,18,2023,3,38
2024-09-18,20240918,2,0,9,18,2024,3,38
2024-10-28,20241028,0,0,10,28,2024,4,44
2024-07-17,20240717,2,0,7,17,2024,3,29
2024-12-02,20241202,0,0,12,2,2024,4,49
2023-08-23,20230823,2,0,8,23,2023,3,34
2023-10-13,20231013,4,0,10,13,2023,4,41
2023-02-08,20230208,2,0,2,8,2023,1,6
2023-07-24,20230724,0,0,7,24,2023,3,30
2024-02-11,20240211,6,1,2,11,2024,1,7
2023-04-30,20230430,6,1,4,30,2023,2,18
2024-11-28,20241128,3,0,11,28,2024,4,48
2023-03-09,20230309,3,0,3,9,2023,1,10
2023-01-21,20230121,5,1,1,21,2023,1,3
2024-12-14,20241214,5,1,12,14,2024,4,50
2023-11-07,20231107,1,0,11,7,2023,4,45
2023-10-30,20231030,0,0,10,30,2023,4,44
2023-12-01,20231201,4,0,12,1,2023,4,48
2024-03-27,20240327,2,0,3,27,2024,1,13
2024-07-23,20240723,1,0,7,23,2024,3,30
2024-11-28,20241128,3,0,11,28,2024,4,48
2023-10-25,20231025,2,0,10,25,2023,4,43
2023-03-21,20230321,1,0,3,21,2023,1,12
2023-09-01,20230901,4,0,9,1,2023,3,35
2024-12-12,20241212,3,0,12,12,2024,4,50
2024-07-15,20240715,0,0,7,15,2024,3,29
2023-02-24,20230224,4,0,2,24,2023,1,8
2023-03-11,20230311,5,1,3,11,2023,1,10
2023-11-22,20231122,2,0,11,22,2023,4,47
2023-03-23,20230323,3,0,3,23,2023,1,12
2024-07-09,20240709,1,0,7,9,2024,3,28
2024-03-30,20240330,5,1,3,30,2024,1,13
2023-05-01,20230501,0,0,5,1,2023,2,18
2024-01-19,20240119,4,0,1,19,2024,1,3
2024-09-23,20240923,0,0,9,23,2024,3,39
2023-01-23,20230123,0,0,1,23,2023,1,4
2023-08-03,20230803,3,0,8,3,2023,3,31
2024-03-17,20240317,6,1,3,17,2024,1,12
2024-02-29,20240229,3,0,2,29,2024,1,9
2023-03-16,20230316,3,0,3,16,2023,1,11
2023-06-20,20230620,1,0,6,20,2023,2,25
2024-06-02,20240602,6,1,6,2,2024,2,23
2023-01-24,20230124,1,0,1,24,2023,1,4
2023-04-23,20230423,6,1,4,23,2023,2,17
2023-08-15,20230815,1,0,8,15,2023,3,33
2024-12-27,20241227,4,0,12,27,2024,4,52
2023-01-15,20230115,6,1,1,15,2023,1,3
2024-09-01,20240901,6,1,9,1,2024,3,36
2024-02-16,20240216,4,0,2,16,2024,1,7
2023-10-09,20231009,0,0,10,9,2023,4,41
2023-11-11,20231111,5,1,11,11,2023,4,45
2024-03-03,20240303,6,1,3,3,2024,1,10
2023-07-02,20230702,6,1,7,2,2023,3,27
2024-03-04,20240304,0,0,3,4,2024,1,10
2023-09-10,20230910,6,1,9,10,2023,3,37
2024-02-12,20240212,0,0,2,12,2024,1,7
2023-06-19,20230619,0,0,6,19,2023,2,25
2023-06-20,20230620,1,0,6,20,2023,2,25
2023-01-10,20230110,1,0,1,10,2023,1,2
2023-06-19,20230619,0,0,6,19,2023,2,25
2024-07-25,20240725,3,0,7,25,2024,3,30
2023-02-10,20230210,4,0,2,10,2023,1,6
2023-02-26,20230226,6,1,2,26,2023,1,9
2024-06-12,20240612,2,0,6,12,2024,2,24
2023-10-29,20231029,6,1,10,29,2023,4,44
2024-03-10,20240310,6,1,3,10,2024,1,11
2024-03-26,20240326,1,0,3,26,2024,1,13
2024-05-18,20240518,5,1,5,18,2024,2,20
2024-04-12,20240412,4,0,4,12,2024,2,15
2024-12-23,20241223,0,0,12,23,2024,4,52
2023-09-09,20230909,5,1,9,9,2023,3,36
2023-08-26,20230826,5,1,8,26,2023,3,34
2023-01-18,20230118,2,0,1,18,2023,1,3
2023-02-26,20230226,6,1,2,26,2023,1,9
2023-02-27,20230227,0,0,2,27,2023,1,9
2023-02-20,20230220,0,0,2,20,2023,1,8
2024-06-01,20240601,5,1,6,1,2024,2,22
2023-10-03,20231003,1,0,10,3,2023,4,40
2023-11-17,20231117,4,0,11,17,2023,4,46
2024-03-10,20240310,6,1,3,10,2024,1,11
2024-11-09,20241109,5,1,11,9,2024,4,45
2023-02-10,20230210,4,0,2,10,2023,1,6
2023-10-13,20231013,4,0,10,13,2023,4,41
2024-08-29,20240829,3,0,8,29,2024,3,35
2023-11-17,20231117,4,0,11,17,2023,4,46
2024-10-05,20241005,5,1,10,5,2024,4,40
2024-03-12,20240312,1,0,3,12,2024,1,11
2024-07-20,20240720,5,1,7,20,2024,3,29
2023-09-13,20230913,2,0,9,13,2023,3,37
2023-04-11,20230411,1,0,4,11,2023,2,15
2023-04-04,20230404,1,0,4,4,2023,2,14
2024-05-29,20240529,2,0,5,29,2024,2,22
2023-08-21,20230821,0,0,8,21,2023,3,34
2024-08-12,20240812,0,0,8,12,2024,3,33
2023-12-07,20231207,3,0,12,7,2023,4,49
2024-10-30,20241030,2,0,10,30,2024,4,44
2023-09-11,20230911,0,0,9,11,2023,3,37
2023-10-17,20231017,1,0,10,17,2023,4,42
2024-02-14,20240214,2,0,2,14,2024,1,7
2024-02-17,20240217,5,1,2,17,2024,1,7
2023-05-30,20230530,1,0,5,30,2023,2,22
2024-12-26,20241226,3,0,12,26,2024,4,52
2023-10-20,20231020,4,0,10,20,2023,4,42
2024-04-03,20240403,2,0,4,3,2024,2,14
2024-09-01,20240901,6,1,9,1,2024,3,36
2023-12-01,20231201,4,0,12,1,2023,4,48
2024-10-05,20241005,5,1,10,5,2024,4,40
2024-03-10,20240310,6,1,3,10,2024,1,11
2024-02-10,20240210,5,1,2,10,2024,1,6
2023-02-22,20230222,2,0,2,22,2023,1,8
2024-07-11,20240711,3,0,7,11,2024,3,28
2024-12-23,20241223,0,0,12,23,2024,4,52
2024-07-01,20240701,0,0,7,1,2024,3,27
2023-10-30,20231030,0,0,10,30,2023,4,44
2023-09-25,20230925,0,0,9,25,2023,3,39
2023-02-08,20230208,2,0,2,8,2023,1,6
2024-09-25,20240925,2,0,9,25,2024,3,39
2023-01-29,20230129,6,1,1,29,2023,1,5
2024-08-21,20240821,2,0,8,21,2024,3,34
2023-10-29,20231029,6,1,10,29,2023,4,44
2023-12-04,20231204,0,0,12,4,2023,4,49
2023-11-08,20231108,2,0,11,8,2023,4,45
2024-02-05,20240205,0,0,2,5,2024,1,6
2024-09-30,20240930,0,0,9,30,2024,3,40
2023-03-03,20230303,4,0,3,3,2023,1,9
2024-02-25,20240225,6,1,2,25,2024,1,9
2023-02-17,20230217,4,0,2,17,2023,1,7
2023-02-09,20230209,3,0,2,9,2023,1,6
2023-12-24,20231224,6,1,12,24,2023,4,52
2023-11-23,20231123,3,0,11,23,2023,4,47
2024-10-31,20241031,3,0,10,31,2024,4,44
2024-10-23,20241023,2,0,10,23,2024,4,43
2023-02-25,20230225,5,1,2,25,2023,1,8
2023-07-25,20230725,1,0,7,25,2023,3,30
2023-02-09,20230209,3,0,2,9,2023,1,6
2023-01-20,20230120,4,0,1,20,2023,1,3
2024-06-17,20240617,0,0,6,17,2024,2,25
2024-02-09,20240209,4,0,2,9,2024,1,6
2023-01-12,20230112,3,0,1,12,2023,1,2
2023-10-04,20231004,2,0,10,4,2023,4,40
2023-06-15,20230615,3,0,6,15,2023,2,24
2024-01-01,20240101,0,0,1,1,2024,1,1
2024-04-27,20240427,5,1,4,27,2024,2,17
2024-01-25,20240125,3,0,1,25,2024,1,4
2024-05-25,20240525,5,1,5,25,2024,2,21
2023-08-12,20230812,5,1,8,12,2023,3,32
2024-12-30,20241230,0,0,12,30,2024,4,53
2024-02-16,20240216,4,0,2,16,2024,1,7
2023-12-27,20231227,2,0,12,27,2023,4,52
2023-08-06,20230806,6,1,8,6,2023,3,32
2024-12-24,20241224,1,0,12,24,2024,4,52
2023-09-09,20230909,5,1,9,9,2023,3,36
2024-04-03,20240403,2,0,4,3,2024,2,14
2024-10-24,20241024,3,0,10,24,2024,4,43
2023-07-31,20230731,0,0,7,31,2023,3,31
2023-03-12,20230312,6,1,3,12,2023,1,11
2023-05-19,20230519,4,0,5,19,2023,2,20
2023-10-11,20231011,2,0,10,11,2023,4,41
2023-07-23,20230723,6,1,7,23,2023,3,30
2023-12-18,20231218,0,0,12,18,2023,4,51
2024-09-04,20240904,2,0,9,4,2024,3,36
2024-07-20,20240720,5,1,7,20,2024,3,29
2024-05-17,20240517,4,0,5,17,2024,2,20
2024-01-20,20240120,5,1,1,20,2024,1,3
2023-09-06,20230906,2,0,9,6,2023,3,36
2024-04-02,20240402,1,0,4,2,2024,2,14
2023-02-14,20230214,1,0,2,14,2023,1,7
2024-05-02,20240502,3,0,5,2,2024,2,18
2023-09-10,20230910,6,1,9,10,2023,3,37
2023-04-29,20230429,5,1,4,29,2023,2,17
2023-11-27,20231127,0,0,11,27,2023,4,48
2024-06-21,20240621,4,0,6,21,2024,2,25
2024-09-24,20240924,1,0,9,24,2024,3,39
2024-01-09,20240109,1,0,1,9,2024,1,2
2023-05-01,20230501,0,0,5,1,2023,2,18
2023-11-27,20231127,0,0,11,27,2023,4,48
2023-04-09,20230409,6,1,4,9,2023,2,15
2024-04-21,20240421,6,1,4,21,2024,2,17
2023-05-21,20230521,6,1,5,21,2023,2,21
2024-08-19,20240819,0,0,8,19,2024,3,34
2023-01-25,20230125,2,0,1,25,2023,1,4
2023-09-14,20230914,3,0,9,14,2023,3,37
2024-05-18,20240518,5,1,5,18,2024,2,20
2024-01-14,20240114,6,1,1,14,2024,1,3
2024-11-19,20241119,1,0,11,19,2024,4,47
2024-12-07,20241207,5,1,12,7,2024,4,49
2023-01-31,20230131,1,0,1,31,2023,1,5
2023-10-17,20231017,1,0,10,17,2023,4,42
2023-09-07,20230907,3,0,9,7,2023,3,36
2024-02-23,20240223,4,0,2,23,2024,1,8
2023-03-07,20230307,1,0,3,7,2023,1,10
2024-11-21,20241121,3,0,11,21,2024,4,47
2023-02-05,20230205,6,1,2,5,2023,1,6
2024-11-17,20241117,6,1,11,17,2024,4,47
2024-03-27,20240327,2,0,3,27,2024,1,13
2024-02-27,20240227,1,0,2,27,2024,1,9
2023-01-26,20230126,3,0,1,26,2023,1,4
2024-10-20,20241020,6,1,10,20,2024,4,43
2024-07-29,20240729,0,0,7,29,2024,3,31
2023-11-17,20231117,4,0,11,17,2023,4,46
2024-03-30,20240330,5,1,3,30,2024,1,13
2024-12-03,20241203,1,0,12,3,2024,4,49
2024-04-23,20240423,1,0,4,23,2024,2,17
2023-11-22,20231122,2,0,11,22,2023,4,47
2024-12-10,20241210,1,0,12,10,2024,4,50
2023-03-05,20230305,6,1,3,5,2023,1,10
2023-01-15,20230115,6,1,1,15,2023,1,3
2024-06-12,20240612,2,0,6,12,2024,2,24
2024-06-29,20240629,5,1,6,29,2024,2,26
2023-06-06,20230606,1,0,6,6,2023,2,23
2023-09-24,20230924,6,1,9,24,2023,3,39
2023-09-23,20230923,5,1,9,23,2023,3,38
2024-03-19,20240319,1,0,3,19,2024,1,12
2024-08-08,20240808,3,0,8,8,2024,3,32
2023-12-27,20231227,2,0,12,27,2023,4,52
2023-01-22,20230122,6,1,1,22,2023,1,4
2024-04-29,20240429,0,0,4,29,2024,2,18
2024-02-05,20240205,0,0,2,5,2024,1,6
2023-07-07,20230707,4,0,7,7,2023,3,27
2024-08-24,20240824,5,1,8,24,2024,3,34
2024-11-26,20241126,1,0,11,26,2024,4,48
2023-07-28,20230728,4,0,7,28,2023,3,30
2024-10-17,20241017,3,0,10,17,2024,4,42
2024-06-14,20240614,4,0,6,14,2024,2,24
2024-09-26,20240926,3,0,9,26,2024,3,39
2024-08-13,20240813,1,0,8,13,2024,3,33
2024-12-22,20241222,6,1,12,22,2024,4,52
2023-03-29,20230329,2,0,3,29,2023,1,13
2024-12-31,20241231,1,0,12,31,2024,4,53
2023-10-02,20231002,0,0,10,2,2023,4,40
2024-12-01,20241201,6,1,12,1,2024,4,49
2023-10-12,20231012,3,0,10,12,2023,4,41
2024-08-03,20240803,5,1,8,3,2024,3,31
2023-09-16,20230916,5,1,9,16,2023,3,37
2024-08-19,20240819,0,0,8,19,2024,3,34
2024-09-30,20240930,0,0,9,30,2024,3,40
2023-04-15,20230415,5,1,4,15,2023,2,15
2023-07-17,20230717,0,0,7,17,2023,3,29
2023-06-29,20230629,3,0,6,29,2023,2,26
2023-10-31,20231031,1,0,10,31,2023,4,44
2024-08-07,20240807,2,0,8,7,2024,3,32
2024-05-13,20240513,0,0,5,13,2024,2,20
2024-09-21,20240921,5,1,9,21,2024,3,38
2023-08-17,20230817,3,0,8,17,2023,3,33
2024-08-19,20240819,0,0,8,19,2024,3,34
2024-11-27,20241127,2,0,11,27,2024,4,48
2023-05-10,20230510,2,0,5,10,2023,2,19
2024-01-02,20240102,1,0,1,2,2024,1,1
2023-03-25,20230325,5,1,3,25,2023,1,12
2023-06-02,20230602,4,0,6,2,2023,2,22
2024-02-13,20240213,1,0,2,13,2024,1,7
2023-12-30,20231230,5,1,12,30,2023,4,52
2023-07-02,20230702,6,1,7,2,2023,3,27
2024-03-11,20240311,0,0,3,11,2024,1,11
2024-09-01,20240901,6,1,9,1,2024,3,36
2023-05-24,20230524,2,0,5,24,2023,2,21
2023-06-21,20230621,2,0,6,21,2023,2,25
2023-09-13,20230913,2,0,9,13,2023,3,37
2023-03-15,20230315,2,0,3,15,2023,1,11
2023-01-03,20230103,1,0,1,3,2023,1,1
2024-06-26,20240626,2,0,6,26,2024,2,26
2024-08-12,20240812,0,0,8,12,2024,3,33
2023-11-29,20231129,2,0,11,29,2023,4,48
2023-11-27,20231127,0,0,11,27,2023,4,48
2023-05-26,20230526,4,0,5,26,2023,2,21
2024-07-13,20240713,5,1,7,13,2024,3,28
2024-11-13,20241113,2,0,11,13,2024,4,46
2024-07-01,20240701,0,0,7,1,2024,3,27
2024-07-14,20240714,6,1,7,14,2024,3,29
2024-08-23,20240823,4,0,8,23,2024,3,34
2024-02-18,20240218,6,1,2,18,2024,1,8
2024-02-02,20240202,4,0,2,2,2024,1,5
2023-08-29,20230829,1,0,8,29,2023,3,35
2023-09-11,20230911,0,0,9,11,2023,3,37
2023-12-15,20231215,4,0,12,15,2023,4,50
2023-11-09,20231109,3,0,11,9,2023,4,45
2024-04-27,20240427,5,1,4,27,2024,2,17
2023-09-16,20230916,5,1,9,16,2023,3,37
2023-04-15,20230415,5,1,4,15,2023,2,15
2024-03-08,20240308,4,0,3,8,2024,1,10
2024-10-04,20241004,4,0,10,4,2024,4,40
2024-03-11,20240311,0,0,3,11,2024,1,11
2024-11-14,20241114,3,0,11,14,2024,4,46
2024-12-19,20241219,3,0,12,19,2024,4,51
2023-12-27,20231227,2,0,12,27,2023,4,52
2023-12-24,20231224,6,1,12,24,2023,4,52
2023-12-31,20231231,6,1,12,31,2023,4,53
2024-09-12,20240912,3,0,9,12,2024,3,37
2023-05-07,20230507,6,1,5,7,2023,2,19
2024-05-16,20240516,3,0,5,16,2024,2,20
2023-08-06,20230806,6,1,8,6,2023,3,32
2023-06-03,20230603,5,1,6,3,2023,2,22
2023-05-01,20230501,0,0,5,1,2023,2,18
2024-02-20,20240220,1,0,2,20,2024,1,8
2024-03-02,20240302,5,1,3,2,2024,1,9
2023-09-17,20230917,6,1,9,17,2023,3,38
2023-11-10,20231110,4,0,11,10,2023,4,45
2024-12-08,20241208,6,1,12,8,2024,4,50
2024-12-10,20241210,1,0,12,10,2024,4,50
2023-04-29,20230429,5,1,4,29,2023,2,17
2023-02-21,20230221,1,0,2,21,2023,1,8
2023-05-17,20230517,2,0,5,17,2023,2,20
2023-08-23,20230823,2,0,8,23,2023,3,34
2024-02-15,20240215,3,0,2,15,2024,1,7
2023-08-21,20230821,0,0,8,21,2023,3,34
2023-03-22,20230322,2,0,3,22,2023,1,12
2023-03-21,20230321,1,0,3,21,2023,1,12
2024-04-14,20240414,6,1,4,14,2024,2,16
2024-06-29,20240629,5,1,6,29,2024,2,26
2024-12-01,20241201,6,1,12,1,2024,4,49
2023-04-03,20230403,0,0,4,3,2023,2,14
2023-03-05,20230305,6,1,3,5,2023,1,10
2024-07-07,20240707,6,1,7,7,2024,3,28
2023-06-07,20230607,2,0,6,7,2023,2,23
2023-05-23,20230523,1,0,5,23,2023,2,21
2023-03-15,20230315,2,0,3,15,2023,1,11
2024-07-11,20240711,3,0,7,11,2024,3,28
2024-05-13,20240513,0,0,5,13,2024,2,20
2023-03-01,20230301,2,0,3,1,2023,1,9
2024-09-13,20240913,4,0,9,13,2024,3,37
2023-04-02,20230402,6,1,4,2,2023,2,14
2024-02-15,20240215,3,0,2,15,2024,1,7
2023-06-27,20230627,1,0,6,27,2023,2,26
2024-07-10,20240710,2,0,7,10,2024,3,28
2024-12-25,20241225,2,0,12,25,2024,4,52
2024-03-25,20240325,0,0,3,25,2024,1,13
2023-02-05,20230205,6,1,2,5,2023,1,6
2023-06-02,20230602,4,0,6,2,2023,2,22
2023-06-19,20230619,0,0,6,19,2023,2,25
2024-09-10,20240910,1,0,9,10,2024,3,37
2023-08-11,20230811,4,0,8,11,2023,3,32
2024-01-23,20240123,1,0,1,23,2024,1,4
2024-10-22,20241022,1,0,10,22,2024,4,43
2024-05-01,20240501,2,0,5,1,2024,2,18
2024-07-30,20240730,1,0,7,30,2024,3,31
2024-04-27,20240427,5,1,4,27,2024,2,17
2023-09-15,20230915,4,0,9,15,2023,3,37
2024-07-08,20240708,0,0,7,8,2024,3,28
2024-09-22,20240922,6,1,9,22,2024,3,39
2024-05-16,20240516,3,0,5,16,2024,2,20
2023-01-02,20230102,0,0,1,2,2023,1,1
2024-01-08,20240108,0,0,1,8,2024,1,2
2024-10-21,20241021,0,0,10,21,2024,4,43
2024-02-14,20240214,2,0,2,14,2024,1,7
2023-01-03,20230103,1,0,1,3,2023,1,1
2023-06-30,20230630,4,0,6,30,2023,2,26
2023-06-22,20230622,3,0,6,22,2023,2,25
2023-09-17,20230917,6,1,9,17,2023,3,38
2024-10-29,20241029,1,0,10,29,2024,4,44
2023-08-06,20230806,6,1,8,6,2023,3,32
2023-02-16,20230216,3,0,2,16,2023,1,7
2024-03-04,20240304,0,0,3,4,2024,1,10
2024-10-03,20241003,3,0,10,3,2024,4,40
2023-05-18,20230518,3,0,5,18,2023,2,20
2023-01-16,20230116,0,0,1,16,2023,1,3
2024-03-03,20240303,6,1,3,3,2024,1,10
2024-10-05,20241005,5,1,10,5,2024,4,40
2023-06-29,20230629,3,0,6,29,2023,2,26
2024-12-13,20241213,4,0,12,13,2024,4,50
2024-12-31,20241231,1,0,12,31,2024,4,53
2023-09-30,20230930,5,1,9,30,2023,3,39
2023-10-27,20231027,4,0,10,27,2023,4,43
2023-04-01,20230401,5,1,4,1,2023,2,13
2023-12-09,20231209,5,1,12,9,2023,4,49
2023-04-24,20230424,0,0,4,24,2023,2,17
2024-06-13,20240613,3,0,6,13,2024,2,24
2024-06-04,20240604,1,0,6,4,2024,2,23
2023-03-11,20230311,5,1,3,11,2023,1,10
2023-09-12,20230912,1,0,9,12,2023,3,37
2024-07-13,20240713,5,1,7,13,2024,3,28
2023-10-04,20231004,2,0,10,4,2023,4,40
2023-11-28,20231128,1,0,11,28,2023,4,48
2023-08-18,20230818,4,0,8,18,2023,3,33
2023-09-22,20230922,4,0,9,22,2023,3,38
2024-03-04,20240304,0,0,3,4,2024,1,10
2024-01-02,20240102,1,0,1,2,2024,1,1
2023-11-05,20231105,6,1,11,5,2023,4,45
2023-05-11,20230511,3,0,5,11,2023,2,19
2024-12-23,20241223,0,0,12,23,2024,4,52
2023-09-01,20230901,4,0,9,1,2023,3,35
2023-07-01,20230701,5,1,7,1,2023,3,26
2023-02-16,20230216,3,0,2,16,2023,1,7
2024-07-15,20240715,0,0,7,15,2024,3,29
2024-11-11,20241111,0,0,11,11,2024,4,46
2024-01-08,20240108,0,0,1,8,2024,1,2
2023-12-22,20231222,4,0,12,22,2023,4,51
2023-11-27,20231127,0,0,11,27,2023,4,48
2023-01-08,20230108,6,1,1,8,2023,1,2
2024-11-01,20241101,4,0,11,1,2024,4,44
2023-05-31,20230531,2,0,5,31,2023,2,22
2024-02-07,20240207,2,0,2,7,2024,1,6
2024-11-09,20241109,5,1,11,9,2024,4,45
2023-12-26,20231226,1,0,12,26,2023,4,52
2023-02-24,20230224,4,0,2,24,2023,1,8
2024-06-29,20240629,5,1,6,29,2024,2,26
2023-01-01,20230101,6,1,1,1,2023,1,1
2024-09-10,20240910,1,0,9,10,2024,3,37
2023-06-01,20230601,3,0,6,1,2023,2,22
2024-05-18,20240518,5,1,5,18,2024,2,20
2023-09-14,20230914,3,0,9,14,2023,3,37
2024-01-19,20240119,4,0,1,19,2024,1,3
2024-11-20,20241120,2,0,11,20,2024,4,47
2023-09-26,20230926,1,0,9,26,2023,3,39
2023-08-19,20230819,5,1,8,19,2023,3,33
2024-12-02,20241202,0,0,12,2,2024,4,49
2024-05-27,20240527,0,0,5,27,2024,2,22
2024-04-10,20240410,2,0,4,10,2024,2,15
2024-04-05,20240405,4,0,4,5,2024,2,14
2023-11-11,20231111,5,1,11,11,2023,4,45
2024-05-11,20240511,5,1,5,11,2024,2,19
2023-02-08,20230208,2,0,2,8,2023,1,6
2024-01-29,20240129,0,0,1,29,2024,1,5
2023-04-13,20230413,3,0,4,13,2023,2,15
2023-07-31,20230731,0,0,7,31,2023,3,31
2023-02-01,20230201,2,0,2,1,2023,1,5
2024-07-06,20240706,5,1,7,6,2024,3,27
2023-10-26,20231026,3,0,10,26,2023,4,43
2024-05-23,20240523,3,0,5,23,2024,2,21
2024-12-02,20241202,0,0,12,2,2024,4,49
2023-11-07,20231107,1,0,11,7,2023,4,45
2023-02-14,20230214,1,0,2,14,2023,1,7
2024-10-14,20241014,0,0,10,14,2024,4,42
2023-12-24,20231224,6,1,12,24,2023,4,52
