product_id,product_name,category,supplier_id,spoilage_sensitivity,supplier_score
BAK_PAS_132,Pastries,Bakery,SUPPLIER_15,0.5,6
BAK_CAK_531,Cakes,Bakery,SUPPLIER_02,0.5,7
REA_SOU_664,Soups,Ready_to_Eat,SUPPLIER_03,0.9,9
BAK_CRO_164,Croissants,Bakery,SUPPLIER_17,0.5,9
SEA_TUN_962,Tuna,Seafood,SUPPLIER_19,0.95,10
DAI_CHE_141,Cheese,Dairy,SUPPLIER_09,0.7,8
DAI_MIL_713,Milk,Dairy,SUPPLIER_06,0.7,8
BAK_PAS_809,Pastries,Bakery,SUPPLIER_09,0.5,8
DEL_TUR_373,Turkey Slices,Deli,SUPPLIER_02,0.75,7
BAK_CRO_744,Croissants,Bakery,SUPPLIER_07,0.5,9
SEA_CRA_928,Crab,Seafood,SUPPLIER_15,0.95,6
PRO_TOM_465,Tomatoes,Produce,SUPPLIER_20,0.6,9
BEV_FRE_175,Fresh Juice,Beverages,SUPPLIER_06,0.4,8
PHA_BIO_439,Biologics,Pharmaceuticals,SUPPLIER_02,0.85,7
DEL_TUR_371,Turkey Slices,Deli,SUPPLIER_02,0.75,7
FRO_FRO_311,Frozen Dinners,Frozen_Meals,SUPPLIER_01,0.3,7
DEL_DIP_546,Dips,Deli,SUPPLIER_20,0.75,9
BEV_COL_173,Cold Brew Coffee,Beverages,SUPPLIER_04,0.4,9
BEV_KOM_947,Kombucha,Beverages,SUPPLIER_12,0.4,6
BAK_MUF_932,Muffins,Bakery,SUPPLIER_12,0.5,6
FRO_ICE_149,Ice Cream,Frozen_Meals,SUPPLIER_16,0.3,10
FRO_FRO_464,Frozen Vegetables,Frozen_Meals,SUPPLIER_02,0.3,7
BEV_COL_695,Cold Brew Coffee,Beverages,SUPPLIER_16,0.4,10
PRO_LET_749,Lettuce,Produce,SUPPLIER_11,0.6,6
BEV_COL_489,Cold Brew Coffee,Beverages,SUPPLIER_01,0.4,7
MEA_CHI_576,Chicken,Meat,SUPPLIER_05,0.9,10
BEV_MIL_692,Milk Alternatives,Beverages,SUPPLIER_09,0.4,8
MEA_BEE_716,Beef,Meat,SUPPLIER_07,0.9,9
BEV_COL_858,Cold Brew Coffee,Beverages,SUPPLIER_15,0.4,6
DAI_SOU_457,Sour Cream,Dairy,SUPPLIER_06,0.7,8
SEA_SAL_722,Salmon,Seafood,SUPPLIER_16,0.95,10
DAI_CRE_506,Cream,Dairy,SUPPLIER_20,0.7,9
DAI_CHE_669,Cheese,Dairy,SUPPLIER_18,0.7,8
DEL_DIP_279,Dips,Deli,SUPPLIER_01,0.75,7
BAK_CAK_198,Cakes,Bakery,SUPPLIER_20,0.5,9
BEV_FRE_497,Fresh Juice,Beverages,SUPPLIER_04,0.4,9
MEA_BEE_123,Beef,Meat,SUPPLIER_12,0.9,6
BAK_CAK_827,Cakes,Bakery,SUPPLIER_03,0.5,9
PRO_AVO_612,Avocados,Produce,SUPPLIER_20,0.6,9
BEV_MIL_766,Milk Alternatives,Beverages,SUPPLIER_12,0.4,6
BEV_MIL_122,Milk Alternatives,Beverages,SUPPLIER_15,0.4,6
REA_SOU_511,Soups,Ready_to_Eat,SUPPLIER_10,0.9,8
BEV_MIL_683,Milk Alternatives,Beverages,SUPPLIER_02,0.4,7
PRO_APP_647,Apples,Produce,SUPPLIER_18,0.6,8
BEV_FRE_568,Fresh Juice,Beverages,SUPPLIER_17,0.4,9
PHA_PRO_872,Probiotics,Pharmaceuticals,SUPPLIER_13,0.85,10
FRO_FRO_459,Frozen Desserts,Frozen_Meals,SUPPLIER_06,0.3,8
MEA_POR_954,Pork,Meat,SUPPLIER_01,0.9,7
MEA_GRO_243,Ground Beef,Meat,SUPPLIER_04,0.9,9
BAK_CAK_187,Cakes,Bakery,SUPPLIER_17,0.5,9
DAI_CRE_713,Cream,Dairy,SUPPLIER_20,0.7,9
MEA_SAU_818,Sausages,Meat,SUPPLIER_17,0.9,9
DAI_SOU_832,Sour Cream,Dairy,SUPPLIER_03,0.7,9
PRO_BER_636,Berries,Produce,SUPPLIER_20,0.6,9
FRO_FRO_644,Frozen Desserts,Frozen_Meals,SUPPLIER_16,0.3,10
BEV_SMO_417,Smoothies,Beverages,SUPPLIER_15,0.4,6
DEL_PRE_347,Prepared Salads,Deli,SUPPLIER_17,0.75,9
PRO_TOM_942,Tomatoes,Produce,SUPPLIER_01,0.6,7
MEA_TUR_483,Turkey,Meat,SUPPLIER_15,0.9,6
MEA_TUR_577,Turkey,Meat,SUPPLIER_11,0.9,6
MEA_SAU_829,Sausages,Meat,SUPPLIER_14,0.9,6
REA_WRA_995,Wraps,Ready_to_Eat,SUPPLIER_02,0.9,7
MEA_BEE_958,Beef,Meat,SUPPLIER_08,0.9,9
MEA_CHI_703,Chicken,Meat,SUPPLIER_11,0.9,6
FRO_FRO_522,Frozen Desserts,Frozen_Meals,SUPPLIER_05,0.3,10
FRO_ICE_559,Ice Cream,Frozen_Meals,SUPPLIER_03,0.3,9
FRO_FRO_205,Frozen Dinners,Frozen_Meals,SUPPLIER_18,0.3,8
PRO_TOM_675,Tomatoes,Produce,SUPPLIER_09,0.6,8
PHA_VAC_554,Vaccines,Pharmaceuticals,SUPPLIER_09,0.85,8
FRO_FRO_196,Frozen Dinners,Frozen_Meals,SUPPLIER_04,0.3,9
SEA_LOB_733,Lobster,Seafood,SUPPLIER_20,0.95,9
REA_SAN_701,Sandwiches,Ready_to_Eat,SUPPLIER_11,0.9,6
PRO_TOM_972,Tomatoes,Produce,SUPPLIER_17,0.6,9
PHA_VAC_165,Vaccines,Pharmaceuticals,SUPPLIER_05,0.85,10
DAI_SOU_780,Sour Cream,Dairy,SUPPLIER_18,0.7,8
MEA_GRO_900,Ground Beef,Meat,SUPPLIER_18,0.9,8
BAK_CRO_719,Croissants,Bakery,SUPPLIER_10,0.5,8
BEV_FRE_182,Fresh Juice,Beverages,SUPPLIER_17,0.4,9
REA_FRE_641,Fresh Pasta,Ready_to_Eat,SUPPLIER_11,0.9,6
FRO_FRO_223,Frozen Vegetables,Frozen_Meals,SUPPLIER_10,0.3,8
MEA_BEE_183,Beef,Meat,SUPPLIER_06,0.9,8
DAI_BUT_681,Butter,Dairy,SUPPLIER_13,0.7,10
DEL_HAM_113,Ham,Deli,SUPPLIER_17,0.75,9
DEL_TUR_673,Turkey Slices,Deli,SUPPLIER_01,0.75,7
PHA_INS_902,Insulin,Pharmaceuticals,SUPPLIER_18,0.85,8
SEA_CRA_852,Crab,Seafood,SUPPLIER_14,0.95,6
DAI_CHE_335,Cheese,Dairy,SUPPLIER_02,0.7,7
FRO_FRO_307,Frozen Desserts,Frozen_Meals,SUPPLIER_11,0.3,6
PRO_AVO_306,Avocados,Produce,SUPPLIER_04,0.6,9
REA_SAL_713,Salads,Ready_to_Eat,SUPPLIER_12,0.9,6
BEV_FRE_196,Fresh Juice,Beverages,SUPPLIER_01,0.4,7
FRO_FRO_527,Frozen Dinners,Frozen_Meals,SUPPLIER_11,0.3,6
MEA_TUR_254,Turkey,Meat,SUPPLIER_05,0.9,10
SEA_TUN_658,Tuna,Seafood,SUPPLIER_04,0.95,9
BEV_FRE_539,Fresh Juice,Beverages,SUPPLIER_13,0.4,10
MEA_BEE_909,Beef,Meat,SUPPLIER_05,0.9,10
PHA_INS_258,Insulin,Pharmaceuticals,SUPPLIER_11,0.85,6
BAK_DON_374,Donuts,Bakery,SUPPLIER_01,0.5,7
PHA_BIO_963,Biologics,Pharmaceuticals,SUPPLIER_03,0.85,9
SEA_COD_861,Cod,Seafood,SUPPLIER_12,0.95,6
SEA_SHR_396,Shrimp,Seafood,SUPPLIER_07,0.95,9
BAK_MUF_133,Muffins,Bakery,SUPPLIER_08,0.5,9
MEA_GRO_705,Ground Beef,Meat,SUPPLIER_02,0.9,7
BEV_MIL_483,Milk Alternatives,Beverages,SUPPLIER_06,0.4,8
MEA_LAM_609,Lamb,Meat,SUPPLIER_04,0.9,9
FRO_FRO_340,Frozen Dinners,Frozen_Meals,SUPPLIER_19,0.3,10
REA_SUS_625,Sushi,Ready_to_Eat,SUPPLIER_14,0.9,6
PRO_LET_445,Lettuce,Produce,SUPPLIER_08,0.6,9
SEA_SHR_325,Shrimp,Seafood,SUPPLIER_08,0.95,9
PRO_TOM_424,Tomatoes,Produce,SUPPLIER_03,0.6,9
DEL_PRE_737,Prepared Salads,Deli,SUPPLIER_18,0.75,8
FRO_FRO_875,Frozen Dinners,Frozen_Meals,SUPPLIER_18,0.3,8
BEV_KOM_498,Kombucha,Beverages,SUPPLIER_06,0.4,8
MEA_SAU_984,Sausages,Meat,SUPPLIER_12,0.9,6
BAK_CRO_478,Croissants,Bakery,SUPPLIER_07,0.5,9
PRO_AVO_663,Avocados,Produce,SUPPLIER_11,0.6,6
BEV_MIL_392,Milk Alternatives,Beverages,SUPPLIER_20,0.4,9
FRO_FRO_416,Frozen Dinners,Frozen_Meals,SUPPLIER_07,0.3,9
MEA_TUR_141,Turkey,Meat,SUPPLIER_13,0.9,10
MEA_LAM_992,Lamb,Meat,SUPPLIER_15,0.9,6
DEL_HUM_335,Hummus,Deli,SUPPLIER_17,0.75,9
PHA_VAC_878,Vaccines,Pharmaceuticals,SUPPLIER_10,0.85,8
MEA_SAU_675,Sausages,Meat,SUPPLIER_09,0.9,8
PHA_EYE_282,Eye Drops,Pharmaceuticals,SUPPLIER_05,0.85,10
BEV_MIL_918,Milk Alternatives,Beverages,SUPPLIER_19,0.4,10
REA_SAL_796,Salads,Ready_to_Eat,SUPPLIER_19,0.9,10
DAI_COT_624,Cottage Cheese,Dairy,SUPPLIER_06,0.7,8
DAI_YOG_481,Yogurt,Dairy,SUPPLIER_15,0.7,6
REA_WRA_246,Wraps,Ready_to_Eat,SUPPLIER_11,0.9,6
PRO_BAN_877,Bananas,Produce,SUPPLIER_09,0.6,8
DEL_HUM_671,Hummus,Deli,SUPPLIER_09,0.75,8
PRO_TOM_951,Tomatoes,Produce,SUPPLIER_09,0.6,8
MEA_SAU_631,Sausages,Meat,SUPPLIER_12,0.9,6
BEV_FRE_248,Fresh Juice,Beverages,SUPPLIER_05,0.4,10
REA_SUS_467,Sushi,Ready_to_Eat,SUPPLIER_16,0.9,10
BAK_CAK_632,Cakes,Bakery,SUPPLIER_15,0.5,6
DAI_CRE_728,Cream,Dairy,SUPPLIER_14,0.7,6
DEL_SAL_194,Salami,Deli,SUPPLIER_05,0.75,10
PHA_VAC_307,Vaccines,Pharmaceuticals,SUPPLIER_14,0.85,6
PRO_APP_823,Apples,Produce,SUPPLIER_17,0.6,9
SEA_LOB_422,Lobster,Seafood,SUPPLIER_08,0.95,9
PHA_INS_458,Insulin,Pharmaceuticals,SUPPLIER_09,0.85,8
PHA_PRO_295,Probiotics,Pharmaceuticals,SUPPLIER_05,0.85,10
REA_SAL_329,Salads,Ready_to_Eat,SUPPLIER_03,0.9,9
REA_FRE_725,Fresh Pasta,Ready_to_Eat,SUPPLIER_17,0.9,9
BAK_BRE_725,Bread,Bakery,SUPPLIER_04,0.5,9
DEL_DIP_393,Dips,Deli,SUPPLIER_18,0.75,8
PRO_GRA_984,Grapes,Produce,SUPPLIER_10,0.6,8
SEA_CRA_873,Crab,Seafood,SUPPLIER_15,0.95,6
DEL_HUM_758,Hummus,Deli,SUPPLIER_19,0.75,10
MEA_TUR_500,Turkey,Meat,SUPPLIER_01,0.9,7
SEA_COD_212,Cod,Seafood,SUPPLIER_20,0.95,9
BAK_MUF_866,Muffins,Bakery,SUPPLIER_12,0.5,6
BAK_MUF_946,Muffins,Bakery,SUPPLIER_05,0.5,10
MEA_LAM_606,Lamb,Meat,SUPPLIER_02,0.9,7
BAK_MUF_883,Muffins,Bakery,SUPPLIER_15,0.5,6
REA_SAL_737,Salads,Ready_to_Eat,SUPPLIER_18,0.9,8
PHA_VAC_807,Vaccines,Pharmaceuticals,SUPPLIER_07,0.85,9
FRO_FRO_407,Frozen Dinners,Frozen_Meals,SUPPLIER_09,0.3,8
BEV_KOM_858,Kombucha,Beverages,SUPPLIER_17,0.4,9
PRO_BER_102,Berries,Produce,SUPPLIER_07,0.6,9
REA_SAN_743,Sandwiches,Ready_to_Eat,SUPPLIER_07,0.9,9
FRO_FRO_822,Frozen Desserts,Frozen_Meals,SUPPLIER_01,0.3,7
SEA_TIL_347,Tilapia,Seafood,SUPPLIER_04,0.95,9
BAK_BAG_829,Bagels,Bakery,SUPPLIER_16,0.5,10
REA_SAL_215,Salads,Ready_to_Eat,SUPPLIER_06,0.9,8
REA_SAL_804,Salads,Ready_to_Eat,SUPPLIER_04,0.9,9
PHA_ANT_913,Antibiotics,Pharmaceuticals,SUPPLIER_19,0.85,10
DEL_HUM_701,Hummus,Deli,SUPPLIER_17,0.75,9
DEL_HUM_656,Hummus,Deli,SUPPLIER_04,0.75,9
BEV_SMO_549,Smoothies,Beverages,SUPPLIER_17,0.4,9
DEL_HUM_156,Hummus,Deli,SUPPLIER_16,0.75,10
REA_SAL_756,Salads,Ready_to_Eat,SUPPLIER_17,0.9,9
BAK_BAG_313,Bagels,Bakery,SUPPLIER_17,0.5,9
PHA_BIO_502,Biologics,Pharmaceuticals,SUPPLIER_13,0.85,10
DEL_DIP_449,Dips,Deli,SUPPLIER_09,0.75,8
MEA_POR_731,Pork,Meat,SUPPLIER_14,0.9,6
SEA_TUN_656,Tuna,Seafood,SUPPLIER_05,0.95,10
BEV_MIL_741,Milk Alternatives,Beverages,SUPPLIER_12,0.4,6
REA_SUS_270,Sushi,Ready_to_Eat,SUPPLIER_19,0.9,10
REA_FRE_418,Fresh Pasta,Ready_to_Eat,SUPPLIER_17,0.9,9
BEV_COL_895,Cold Brew Coffee,Beverages,SUPPLIER_19,0.4,10
PRO_TOM_937,Tomatoes,Produce,SUPPLIER_19,0.6,10
DAI_SOU_286,Sour Cream,Dairy,SUPPLIER_02,0.7,7
PRO_BAN_437,Bananas,Produce,SUPPLIER_14,0.6,6
BAK_BRE_931,Bread,Bakery,SUPPLIER_15,0.5,6
MEA_BEE_898,Beef,Meat,SUPPLIER_06,0.9,8
FRO_ICE_746,Ice Cream,Frozen_Meals,SUPPLIER_06,0.3,8
FRO_FRO_393,Frozen Desserts,Frozen_Meals,SUPPLIER_11,0.3,6
PRO_TOM_102,Tomatoes,Produce,SUPPLIER_07,0.6,9
REA_SUS_141,Sushi,Ready_to_Eat,SUPPLIER_06,0.9,8
MEA_TUR_190,Turkey,Meat,SUPPLIER_13,0.9,10
PHA_VAC_947,Vaccines,Pharmaceuticals,SUPPLIER_06,0.85,8
BEV_KOM_906,Kombucha,Beverages,SUPPLIER_06,0.4,8
DAI_CHE_279,Cheese,Dairy,SUPPLIER_10,0.7,8
MEA_GRO_191,Ground Beef,Meat,SUPPLIER_17,0.9,9
MEA_LAM_397,Lamb,Meat,SUPPLIER_05,0.9,10
PRO_TOM_432,Tomatoes,Produce,SUPPLIER_12,0.6,6
SEA_COD_666,Cod,Seafood,SUPPLIER_11,0.95,6
REA_SAL_110,Salads,Ready_to_Eat,SUPPLIER_10,0.9,8
DEL_SAL_409,Salami,Deli,SUPPLIER_18,0.75,8
PRO_LET_421,Lettuce,Produce,SUPPLIER_20,0.6,9
BEV_SMO_522,Smoothies,Beverages,SUPPLIER_19,0.4,10
PRO_TOM_114,Tomatoes,Produce,SUPPLIER_16,0.6,10
DEL_HUM_150,Hummus,Deli,SUPPLIER_15,0.75,6
PRO_AVO_295,Avocados,Produce,SUPPLIER_01,0.6,7
BEV_SMO_124,Smoothies,Beverages,SUPPLIER_03,0.4,9
PHA_VAC_222,Vaccines,Pharmaceuticals,SUPPLIER_08,0.85,9
DAI_BUT_493,Butter,Dairy,SUPPLIER_16,0.7,10
PRO_BAN_298,Bananas,Produce,SUPPLIER_11,0.6,6
MEA_POR_348,Pork,Meat,SUPPLIER_09,0.9,8
REA_SAL_592,Salads,Ready_to_Eat,SUPPLIER_17,0.9,9
PHA_PRO_688,Probiotics,Pharmaceuticals,SUPPLIER_03,0.85,9
FRO_FRO_305,Frozen Dinners,Frozen_Meals,SUPPLIER_10,0.3,8
DAI_COT_124,Cottage Cheese,Dairy,SUPPLIER_08,0.7,9
PRO_TOM_985,Tomatoes,Produce,SUPPLIER_07,0.6,9
DAI_COT_830,Cottage Cheese,Dairy,SUPPLIER_03,0.7,9
REA_SUS_683,Sushi,Ready_to_Eat,SUPPLIER_08,0.9,9
PRO_BER_708,Berries,Produce,SUPPLIER_02,0.6,7
BEV_KOM_305,Kombucha,Beverages,SUPPLIER_16,0.4,10
BAK_BAG_322,Bagels,Bakery,SUPPLIER_11,0.5,6
BAK_MUF_563,Muffins,Bakery,SUPPLIER_16,0.5,10
SEA_SHR_932,Shrimp,Seafood,SUPPLIER_03,0.95,9
BAK_BAG_969,Bagels,Bakery,SUPPLIER_17,0.5,9
BEV_MIL_631,Milk Alternatives,Beverages,SUPPLIER_06,0.4,8
MEA_GRO_215,Ground Beef,Meat,SUPPLIER_02,0.9,7
PRO_AVO_881,Avocados,Produce,SUPPLIER_13,0.6,10
BAK_MUF_912,Muffins,Bakery,SUPPLIER_20,0.5,9
BEV_SMO_747,Smoothies,Beverages,SUPPLIER_14,0.4,6
BEV_MIL_560,Milk Alternatives,Beverages,SUPPLIER_09,0.4,8
PRO_TOM_255,Tomatoes,Produce,SUPPLIER_01,0.6,7
MEA_LAM_374,Lamb,Meat,SUPPLIER_19,0.9,10
MEA_BEE_262,Beef,Meat,SUPPLIER_06,0.9,8
SEA_LOB_811,Lobster,Seafood,SUPPLIER_19,0.95,10
DEL_HUM_352,Hummus,Deli,SUPPLIER_09,0.75,8
SEA_TIL_169,Tilapia,Seafood,SUPPLIER_11,0.95,6
BAK_CRO_544,Croissants,Bakery,SUPPLIER_17,0.5,9
DAI_BUT_775,Butter,Dairy,SUPPLIER_20,0.7,9
DEL_TUR_978,Turkey Slices,Deli,SUPPLIER_20,0.75,9
BAK_PAS_374,Pastries,Bakery,SUPPLIER_17,0.5,9
BAK_CRO_458,Croissants,Bakery,SUPPLIER_17,0.5,9
SEA_TUN_732,Tuna,Seafood,SUPPLIER_08,0.95,9
BEV_COL_301,Cold Brew Coffee,Beverages,SUPPLIER_12,0.4,6
REA_SAN_652,Sandwiches,Ready_to_Eat,SUPPLIER_10,0.9,8
REA_WRA_549,Wraps,Ready_to_Eat,SUPPLIER_16,0.9,10
BEV_MIL_266,Milk Alternatives,Beverages,SUPPLIER_05,0.4,10
DEL_TUR_832,Turkey Slices,Deli,SUPPLIER_05,0.75,10
REA_SOU_523,Soups,Ready_to_Eat,SUPPLIER_18,0.9,8
BEV_FRE_633,Fresh Juice,Beverages,SUPPLIER_11,0.4,6
SEA_COD_701,Cod,Seafood,SUPPLIER_05,0.95,10
FRO_FRO_416,Frozen Vegetables,Frozen_Meals,SUPPLIER_02,0.3,7
PHA_EYE_310,Eye Drops,Pharmaceuticals,SUPPLIER_03,0.85,9
PHA_INS_206,Insulin,Pharmaceuticals,SUPPLIER_03,0.85,9
DAI_YOG_757,Yogurt,Dairy,SUPPLIER_11,0.7,6
PRO_BAN_375,Bananas,Produce,SUPPLIER_03,0.6,9
DAI_BUT_389,Butter,Dairy,SUPPLIER_05,0.7,10
REA_SAN_214,Sandwiches,Ready_to_Eat,SUPPLIER_08,0.9,9
MEA_TUR_647,Turkey,Meat,SUPPLIER_09,0.9,8
PRO_BER_677,Berries,Produce,SUPPLIER_13,0.6,10
REA_WRA_859,Wraps,Ready_to_Eat,SUPPLIER_16,0.9,10
MEA_BEE_628,Beef,Meat,SUPPLIER_19,0.9,10
BAK_CRO_558,Croissants,Bakery,SUPPLIER_04,0.5,9
DAI_CHE_816,Cheese,Dairy,SUPPLIER_08,0.7,9
DAI_MIL_880,Milk,Dairy,SUPPLIER_08,0.7,9
PRO_LET_703,Lettuce,Produce,SUPPLIER_07,0.6,9
BEV_KOM_519,Kombucha,Beverages,SUPPLIER_10,0.4,8
FRO_FRO_501,Frozen Dinners,Frozen_Meals,SUPPLIER_02,0.3,7
MEA_POR_374,Pork,Meat,SUPPLIER_01,0.9,7
MEA_LAM_584,Lamb,Meat,SUPPLIER_03,0.9,9
DEL_HUM_872,Hummus,Deli,SUPPLIER_17,0.75,9
PRO_AVO_960,Avocados,Produce,SUPPLIER_05,0.6,10
BAK_MUF_141,Muffins,Bakery,SUPPLIER_02,0.5,7
PHA_BIO_345,Biologics,Pharmaceuticals,SUPPLIER_15,0.85,6
REA_SOU_284,Soups,Ready_to_Eat,SUPPLIER_20,0.9,9
SEA_TIL_744,Tilapia,Seafood,SUPPLIER_10,0.95,8
REA_SAL_465,Salads,Ready_to_Eat,SUPPLIER_11,0.9,6
MEA_BEE_705,Beef,Meat,SUPPLIER_14,0.9,6
DEL_TUR_405,Turkey Slices,Deli,SUPPLIER_03,0.75,9
PRO_AVO_488,Avocados,Produce,SUPPLIER_09,0.6,8
MEA_POR_934,Pork,Meat,SUPPLIER_05,0.9,10
BEV_COL_163,Cold Brew Coffee,Beverages,SUPPLIER_09,0.4,8
FRO_PIZ_737,Pizza,Frozen_Meals,SUPPLIER_09,0.3,8
PHA_VAC_153,Vaccines,Pharmaceuticals,SUPPLIER_14,0.85,6
PHA_INS_234,Insulin,Pharmaceuticals,SUPPLIER_16,0.85,10
REA_SAN_399,Sandwiches,Ready_to_Eat,SUPPLIER_06,0.9,8
FRO_FRO_253,Frozen Desserts,Frozen_Meals,SUPPLIER_07,0.3,9
BAK_BAG_544,Bagels,Bakery,SUPPLIER_10,0.5,8
PHA_PRO_513,Probiotics,Pharmaceuticals,SUPPLIER_15,0.85,6
PRO_LET_819,Lettuce,Produce,SUPPLIER_12,0.6,6
BEV_MIL_329,Milk Alternatives,Beverages,SUPPLIER_06,0.4,8
MEA_TUR_651,Turkey,Meat,SUPPLIER_01,0.9,7
PRO_APP_319,Apples,Produce,SUPPLIER_06,0.6,8
SEA_TIL_306,Tilapia,Seafood,SUPPLIER_17,0.95,9
BEV_COL_580,Cold Brew Coffee,Beverages,SUPPLIER_08,0.4,9
PHA_PRO_633,Probiotics,Pharmaceuticals,SUPPLIER_16,0.85,10
PHA_INS_964,Insulin,Pharmaceuticals,SUPPLIER_12,0.85,6
DAI_COT_934,Cottage Cheese,Dairy,SUPPLIER_05,0.7,10
SEA_TUN_715,Tuna,Seafood,SUPPLIER_14,0.95,6
BAK_CRO_700,Croissants,Bakery,SUPPLIER_04,0.5,9
PHA_PRO_806,Probiotics,Pharmaceuticals,SUPPLIER_02,0.85,7
BEV_FRE_414,Fresh Juice,Beverages,SUPPLIER_02,0.4,7
PHA_PRO_885,Probiotics,Pharmaceuticals,SUPPLIER_05,0.85,10
DEL_TUR_454,Turkey Slices,Deli,SUPPLIER_08,0.75,9
SEA_TIL_246,Tilapia,Seafood,SUPPLIER_12,0.95,6
DEL_PRE_848,Prepared Salads,Deli,SUPPLIER_19,0.75,10
SEA_TIL_486,Tilapia,Seafood,SUPPLIER_15,0.95,6
SEA_COD_893,Cod,Seafood,SUPPLIER_20,0.95,9
FRO_PIZ_656,Pizza,Frozen_Meals,SUPPLIER_05,0.3,10
BEV_FRE_205,Fresh Juice,Beverages,SUPPLIER_13,0.4,10
BEV_COL_889,Cold Brew Coffee,Beverages,SUPPLIER_09,0.4,8
FRO_FRO_787,Frozen Desserts,Frozen_Meals,SUPPLIER_15,0.3,6
MEA_TUR_879,Turkey,Meat,SUPPLIER_18,0.9,8
DAI_MIL_926,Milk,Dairy,SUPPLIER_12,0.7,6
DAI_CHE_478,Cheese,Dairy,SUPPLIER_04,0.7,9
DAI_YOG_650,Yogurt,Dairy,SUPPLIER_06,0.7,8
PHA_PRO_217,Probiotics,Pharmaceuticals,SUPPLIER_08,0.85,9
REA_SAN_845,Sandwiches,Ready_to_Eat,SUPPLIER_03,0.9,9
SEA_TUN_631,Tuna,Seafood,SUPPLIER_08,0.95,9
BEV_SMO_356,Smoothies,Beverages,SUPPLIER_05,0.4,10
DAI_YOG_137,Yogurt,Dairy,SUPPLIER_03,0.7,9
PHA_INS_757,Insulin,Pharmaceuticals,SUPPLIER_19,0.85,10
SEA_TUN_935,Tuna,Seafood,SUPPLIER_06,0.95,8
DEL_SAL_673,Salami,Deli,SUPPLIER_04,0.75,9
MEA_SAU_325,Sausages,Meat,SUPPLIER_15,0.9,6
DEL_SAL_797,Salami,Deli,SUPPLIER_20,0.75,9
REA_SOU_546,Soups,Ready_to_Eat,SUPPLIER_14,0.9,6
BEV_KOM_745,Kombucha,Beverages,SUPPLIER_03,0.4,9
PRO_AVO_993,Avocados,Produce,SUPPLIER_12,0.6,6
MEA_SAU_107,Sausages,Meat,SUPPLIER_11,0.9,6
REA_SAN_253,Sandwiches,Ready_to_Eat,SUPPLIER_16,0.9,10
BEV_COL_137,Cold Brew Coffee,Beverages,SUPPLIER_09,0.4,8
DAI_MIL_764,Milk,Dairy,SUPPLIER_05,0.7,10
REA_SOU_329,Soups,Ready_to_Eat,SUPPLIER_15,0.9,6
DAI_BUT_607,Butter,Dairy,SUPPLIER_14,0.7,6
FRO_FRO_853,Frozen Desserts,Frozen_Meals,SUPPLIER_05,0.3,10
DAI_CRE_275,Cream,Dairy,SUPPLIER_20,0.7,9
BAK_PAS_164,Pastries,Bakery,SUPPLIER_01,0.5,7
SEA_SHR_988,Shrimp,Seafood,SUPPLIER_14,0.95,6
DAI_SOU_996,Sour Cream,Dairy,SUPPLIER_09,0.7,8
FRO_FRO_306,Frozen Dinners,Frozen_Meals,SUPPLIER_07,0.3,9
BEV_KOM_643,Kombucha,Beverages,SUPPLIER_15,0.4,6
PHA_VAC_212,Vaccines,Pharmaceuticals,SUPPLIER_03,0.85,9
DEL_TUR_691,Turkey Slices,Deli,SUPPLIER_20,0.75,9
FRO_PIZ_995,Pizza,Frozen_Meals,SUPPLIER_12,0.3,6
DEL_SAL_774,Salami,Deli,SUPPLIER_06,0.75,8
PHA_INS_906,Insulin,Pharmaceuticals,SUPPLIER_17,0.85,9
SEA_TIL_660,Tilapia,Seafood,SUPPLIER_01,0.95,7
PRO_BAN_316,Bananas,Produce,SUPPLIER_20,0.6,9
DAI_MIL_942,Milk,Dairy,SUPPLIER_17,0.7,9
PHA_BIO_750,Biologics,Pharmaceuticals,SUPPLIER_03,0.85,9
REA_SAL_563,Salads,Ready_to_Eat,SUPPLIER_02,0.9,7
FRO_PIZ_807,Pizza,Frozen_Meals,SUPPLIER_16,0.3,10
BAK_BAG_384,Bagels,Bakery,SUPPLIER_08,0.5,9
SEA_CRA_989,Crab,Seafood,SUPPLIER_17,0.95,9
FRO_FRO_928,Frozen Desserts,Frozen_Meals,SUPPLIER_17,0.3,9
MEA_GRO_761,Ground Beef,Meat,SUPPLIER_20,0.9,9
BEV_FRE_247,Fresh Juice,Beverages,SUPPLIER_06,0.4,8
BEV_KOM_491,Kombucha,Beverages,SUPPLIER_14,0.4,6
BEV_SMO_124,Smoothies,Beverages,SUPPLIER_02,0.4,7
MEA_SAU_849,Sausages,Meat,SUPPLIER_01,0.9,7
DAI_BUT_337,Butter,Dairy,SUPPLIER_13,0.7,10
REA_SAN_515,Sandwiches,Ready_to_Eat,SUPPLIER_03,0.9,9
DAI_CRE_737,Cream,Dairy,SUPPLIER_08,0.7,9
BAK_CAK_889,Cakes,Bakery,SUPPLIER_14,0.5,6
PRO_APP_176,Apples,Produce,SUPPLIER_17,0.6,9
SEA_COD_330,Cod,Seafood,SUPPLIER_06,0.95,8
FRO_ICE_375,Ice Cream,Frozen_Meals,SUPPLIER_14,0.3,6
PRO_BAN_912,Bananas,Produce,SUPPLIER_15,0.6,6
BEV_COL_505,Cold Brew Coffee,Beverages,SUPPLIER_14,0.4,6
REA_SAL_752,Salads,Ready_to_Eat,SUPPLIER_19,0.9,10
